,year,scenario,sadness,joy,love,anger,fear,surprise
56,2030.0,"universal healthcare becomes a reality across the eu, improving quality of life and reducing healthcare disparities.",0.04315566271543503,0.7252259254455566,0.008240621536970139,0.1955091655254364,0.025749003514647484,0.002119553741067648
57,2030.0,"education and research funding increases, strengthening europe's global competitiveness in science and technology.",0.0884997770190239,0.705574095249176,0.011847596615552902,0.12137384712696075,0.0648360624909401,0.007868688553571701
58,2030.0,"the eu becomes a leader in ethical ai development, ensuring responsible and transparent use of the technology.",0.02508597820997238,0.03011629730463028,0.0034489152021706104,0.9184573292732239,0.021080613136291504,0.0018108657095581293
59,2030.0,"europe's cultural and creative industries thrive, bolstering the continent's global influence and attracting tourism.",0.06765558570623398,0.15000160038471222,0.013444011099636555,0.20423929393291473,0.5401816368103027,0.024477830156683922
60,2030.0,"europe successfully restores 50% of its damaged ecosystems, improving biodiversity and natural resources.",0.11661987006664276,0.21208496391773224,0.020215990021824837,0.4704521596431732,0.16165441274642944,0.01897251233458519
61,2030.0,"strict regulations lead to a drastic reduction in single-use plastics, significantly decreasing plastic pollution.",0.0367232970893383,0.15391172468662262,0.006746544502675533,0.7026860117912292,0.09444890171289444,0.005483541637659073
62,2030.0,"reforestation initiatives result in 100 million hectares of new forest, combating climate change and preserving wildlife habitats.",0.007848239503800869,0.9485682249069214,0.0032141299452632666,0.026729753240942955,0.011204078793525696,0.0024356364738196135
63,2030.0,"europe achieves carbon neutrality, setting a global example for climate change mitigation efforts.",0.06454943120479584,0.6085940003395081,0.009839323349297047,0.2591862082481384,0.043256763368844986,0.0145742641761899
64,2030.0,"the eu establishes a transnational network of protected areas, preserving crucial habitats and migration corridors.",0.03804193437099457,0.09222803264856339,0.006357066333293915,0.5761233568191528,0.2765651345252991,0.010684520937502384
65,2030.0,a comprehensive ban on harmful pesticides and herbicides improves soil health and supports pollinator populations.,0.008331048302352428,0.03303234651684761,0.009503754787147045,0.7937367558479309,0.1502143293619156,0.0051817079074680805
66,2030.0,widespread adoption of organic farming practices reduces chemical pollution and enhances soil fertility.,0.06438064575195312,0.15339146554470062,0.006241108290851116,0.5852733850479126,0.18606853485107422,0.0046448903158307076
67,2030.0,"europe leads global efforts to combat deforestation, implementing strong regulations on the import of unsustainable products.",0.009988358244299889,0.8353780508041382,0.010377858765423298,0.12131893634796143,0.015509516932070255,0.0074272919446229935
68,2030.0,"the european green deal spurs massive investment in renewable energy, reducing dependence on fossil fuels.",0.17367932200431824,0.35721760988235474,0.01643160916864872,0.4086287021636963,0.03724799305200577,0.006794768385589123
69,2030.0,strict fishing quotas and sustainable practices reverse the decline of fish stocks in european waters.,0.022057002410292625,0.8890524506568909,0.00839985255151987,0.06316231936216354,0.009294864721596241,0.008033539168536663
70,2030.0,"the eu launches a comprehensive program to monitor and reduce air pollution, improving public health and the environment.",0.08750037848949432,0.11580655723810196,0.009337548166513443,0.595687210559845,0.18573930859565735,0.005928942002356052
71,2030.0,"europe embraces urban green spaces, transforming cities into havens for wildlife and promoting mental wellbeing.",0.013560734689235687,0.946371853351593,0.0036595442797988653,0.021497119218111038,0.01255206298083067,0.002358704572543502
72,2030.0,"extensive river restoration projects improve water quality, restoring ecosystems and supporting endangered species.",0.03605843707919121,0.12257944047451019,0.006340818479657173,0.20177659392356873,0.62045818567276,0.012786519713699818
73,2030.0,"europe pioneers efforts to clean up ocean plastic, investing in innovative technologies to tackle marine pollution.",0.1272595375776291,0.13270026445388794,0.01773753948509693,0.6286419630050659,0.08493244647979736,0.008728203363716602
74,2030.0,"the eu implements ambitious waste reduction targets, leading to a significant decrease in landfill waste.",0.07080698758363724,0.6552659869194031,0.01287661213427782,0.21405452489852905,0.04364272952079773,0.0033531589433550835
75,2030.0,"european countries collaborate on cross-border wildlife conservation initiatives, protecting endangered species and their habitats.",0.05118272081017494,0.7071912288665771,0.012078255414962769,0.12151957303285599,0.09436247497797012,0.013665745034813881
76,2030.0,"rewilding projects are launched across europe, reintroducing native species and restoring ecosystems.",0.031496502459049225,0.06740141659975052,0.007471371907740831,0.7062987685203552,0.18078868091106415,0.006543193478137255
77,2030.0,"climate change adaptation strategies are implemented, preparing european cities and communities for extreme weather events.",0.044567592442035675,0.30041441321372986,0.017926299944519997,0.4567504823207855,0.16265824437141418,0.01768309250473976
78,2030.0,"sustainable tourism becomes the norm, minimizing environmental impacts and supporting local economies.",0.4143301546573639,0.23832836747169495,0.010415080934762955,0.23586732149124146,0.08493643999099731,0.01612255536019802
79,2030.0,"europe leads the world in the development of eco-friendly transportation solutions, including electric vehicles and sustainable public transit.",0.05127113685011864,0.11090171337127686,0.005070865619927645,0.3579455614089966,0.4695241153240204,0.0052866158075630665
80,2030.0,carbon pricing policies create economic incentives for businesses to reduce emissions and invest in clean technologies.,0.03655892610549927,0.7079718708992004,0.010902446694672108,0.18867357075214386,0.048966310918331146,0.006926832254976034
81,2030.0,"the eu invests in green infrastructure, including renewable energy grids and eco-friendly buildings.",0.08060251176357269,0.1729191094636917,0.007700891233980656,0.39073383808135986,0.33929163217544556,0.008752051740884781
82,2030.0,"europe achieves a significant increase in renewable energy production, reducing greenhouse gas emissions and promoting energy independence.",0.048582565039396286,0.13003915548324585,0.0055695511400699615,0.42854753136634827,0.3694261312484741,0.017835039645433426
83,2030.0,cross-border environmental cooperation strengthens european unity and bolsters efforts to protect shared resources.,0.02016044780611992,0.07703129947185516,0.007273592054843903,0.03358294069766998,0.8562135100364685,0.005738179665058851
84,2030.0,"a circular economy is embraced, promoting resource efficiency and reducing waste throughout the continent.",0.030503418296575546,0.08276772499084473,0.004388117231428623,0.4437715709209442,0.43284186720848083,0.005727396346628666
85,2030.0,"europe sets ambitious targets for reducing water consumption, improving efficiency and preserving freshwater resources.",0.019218038767576218,0.4276242256164551,0.005155530292540789,0.4059801697731018,0.13392917811870575,0.008092881180346012
86,2030.0,large-scale habitat restoration projects successfully reverse the decline of europe's most endangered species.,0.08501449227333069,0.16824723780155182,0.022032015025615692,0.1847880780696869,0.5313299298286438,0.00858820229768753
87,2030.0,"european cities embrace sustainable urban planning, incorporating green roofs, urban gardens, and efficient public transportation networks.",0.04900147020816803,0.5266847610473633,0.010783324018120766,0.186130091547966,0.20110680162906647,0.026293568313121796
88,2030.0,the eu launches initiatives to promote environmental education and raise public awareness of ecological issues.,0.10683950036764145,0.12933067977428436,0.007409455254673958,0.6697867512702942,0.0810210332274437,0.005612506065517664
89,2030.0,"europe pioneers the development of innovative climate change mitigation technologies, sharing expertise and resources with the global community.",0.1064491868019104,0.37562859058380127,0.015712615102529526,0.32251834869384766,0.1560341864824295,0.023657143115997314
90,2030.0,"carbon neutrality goals: european countries commit to aggressive carbon neutrality targets, implementing policies to reduce emissions and promote renewable energy.",0.0024274438619613647,0.9862382411956787,0.0022785149049013853,0.004607324954122305,0.003636085893958807,0.0008125317981466651
91,2030.0,"strengthened eu unity: eu member states collaborate more closely, addressing regional challenges and fostering political cohesion.",0.00879284180700779,0.552911102771759,0.3961677551269531,0.031269609928131104,0.00918028224259615,0.0016784139443188906
92,2030.0,universal basic income pilots: several european countries test ubi programs to alleviate poverty and adapt to changing labor markets.,0.08070250600576401,0.15800760686397552,0.013393391855061054,0.42732474207878113,0.30432289838790894,0.01624877192080021
93,2030.0,"digital democracy expansion: online platforms facilitate citizen participation in political processes, increasing transparency and engagement.",0.03426118195056915,0.262381911277771,0.011039120145142078,0.6336973309516907,0.04917801916599274,0.009442493319511414
94,2030.0,"cross-border infrastructure projects: european countries collaborate on infrastructure initiatives, improving transportation, energy, and telecommunications networks.",0.0018775324570015073,0.9939670562744141,0.001373650273308158,0.0016542017692700028,0.0007059252238832414,0.0004215372900944203
95,2030.0,green new deal adoption: eu countries implement comprehensive policies to transition to sustainable economies and create green jobs.,0.09235447645187378,0.2148207277059555,0.019858060404658318,0.34668678045272827,0.28799766302108765,0.038282301276922226
96,2030.0,"refugee and migration policy reforms: eu nations establish coordinated policies to support refugees and migrants, emphasizing human rights and burden-sharing.",0.017815427854657173,0.8599737286567688,0.007068232167512178,0.08831944316625595,0.020615210756659508,0.006208050064742565
97,2030.0,"european cybersecurity alliance: european countries join forces to combat cyber threats, enhance digital security, and protect critical infrastructure.",0.04374624788761139,0.4169333279132843,0.010638938285410404,0.47578251361846924,0.046220507472753525,0.006678460631519556
98,2030.0,"artificial intelligence regulations: eu member states develop shared regulatory frameworks for ai, ensuring ethical use and minimizing risks.",0.04356992989778519,0.5529301762580872,0.011547478847205639,0.3120940923690796,0.07464338839054108,0.0052148872055113316
99,2030.0,"youth political representation: younger generations take a more active role in politics, shaping policies, and advocating for climate action and social justice.",0.047501884400844574,0.08000446856021881,0.01377292349934578,0.5065234899520874,0.3430178761482239,0.009179402142763138
100,2030.0,"collaborative climate action: european countries lead global climate initiatives, supporting mitigation and adaptation measures in developing nations.",0.4356526732444763,0.05994771048426628,0.00590627221390605,0.08980510383844376,0.3952351212501526,0.013453182764351368
101,2030.0,"regional autonomy growth: european governments devolve more power to regional and local levels, enabling tailored policy solutions.",0.011980842798948288,0.9581626653671265,0.002828978467732668,0.0180981308221817,0.006322377827018499,0.002607024507597089
102,2030.0,enhanced privacy protections: stricter data privacy regulations safeguard citizen information and prevent unauthorized surveillance.,0.01984311453998089,0.036755453795194626,0.009690823964774609,0.2099069207906723,0.7146281599998474,0.009175525046885014
103,2030.0,"circular economy policies: european countries implement measures to reduce waste, promote recycling, and extend product lifecycles.",0.014247453771531582,0.007815576158463955,0.0014790322165936232,0.9266292452812195,0.04866401106119156,0.0011646394850686193
104,2030.0,"social media regulation: governments enact policies to counter misinformation, hate speech, and online radicalization on social media platforms.",0.011527243070304394,0.6488327383995056,0.004366904031485319,0.1733390837907791,0.15476596355438232,0.007168067619204521
105,2030.0,"gender equality measures: eu countries strive for gender parity in political representation, wages, and access to opportunities.",0.053648706525564194,0.3872167468070984,0.07155448943376541,0.16765952110290527,0.30235254764556885,0.01756799779832363
106,2030.0,aging population strategies: european governments adapt social services and healthcare systems to meet the needs of an increasingly older population.,0.026186559349298477,0.6858991384506226,0.005741908214986324,0.07940440624952316,0.1928630918264389,0.00990490522235632
107,2030.0,"digital euro implementation: the european central bank launches a digital euro, fostering financial innovation and inclusion.",0.05282928794622421,0.2509174942970276,0.012507042847573757,0.2002228945493698,0.44542163610458374,0.03810165822505951
108,2030.0,"european defense cooperation: eu countries enhance military collaboration, developing shared capabilities and addressing common security challenges.",0.03291472792625427,0.5203295350074768,0.007575371768325567,0.27359986305236816,0.1596401184797287,0.005940400995314121
109,2030.0,"smart city development: european nations invest in smart technologies, creating connected and sustainable urban environments.",0.09712761640548706,0.2598639130592346,0.018542591482400894,0.24266886711120605,0.3552972972393036,0.026499751955270767
110,2030.0,"e-democracy promotion: governments leverage digital tools to increase transparency, accountability, and citizen participation in decision-making.",0.06460284441709518,0.4083618223667145,0.0059939962811768055,0.43602803349494934,0.07314442098140717,0.011868913657963276
111,2030.0,"climate resilience planning: european countries invest in climate adaptation measures, preparing for the impacts of climate change and extreme weather events.",0.011372090317308903,0.6623439192771912,0.017642270773649216,0.2634798288345337,0.03882375359535217,0.006338197737932205
112,2030.0,"universal healthcare initiatives: european countries work towards universal healthcare access, sharing best practices and collaborating on research.",0.01608121208846569,0.6974453926086426,0.004231111146509647,0.05971547216176987,0.2050919234752655,0.017434868961572647
113,2030.0,"inclusive education policies: governments prioritize inclusive and equitable education, promoting diversity and equal opportunity.",0.07825049012899399,0.34491166472435,0.02091486006975174,0.17973117530345917,0.34906187653541565,0.02712995558977127
114,2030.0,"europe's space ambitions: european nations collaborate on space exploration and satellite technology, strengthening the region's space capabilities.",0.006492604501545429,0.8898665308952332,0.0031146074179559946,0.05648336187005043,0.040764015167951584,0.0032788082025945187
115,2030.0,digital skills initiatives: governments invest in digital skills training programs to prepare the workforce for the future digital economy.,0.003043582895770669,0.9824956655502319,0.0019431523978710175,0.008450677618384361,0.002691322937607765,0.0013755812542513013
116,2030.0,"public transportation innovations: european countries develop advanced public transportation systems, reducing reliance on private vehicles and lowering emissions.",0.07893320173025131,0.5967634916305542,0.010010810568928719,0.15561266243457794,0.14684489369392395,0.01183493435382843
117,2030.0,"eu enlargement debates: discussions continue over potential eu membership for western balkan countries, weighing benefits and challenges.",0.056721094995737076,0.0507013238966465,0.0038564533460885286,0.731300950050354,0.15193361043930054,0.005486540496349335
118,2030.0,"mental health focus: european governments increase funding for mental health services, integrating mental well-being into public health strategies.",0.09619174897670746,0.20583626627922058,0.01863679848611355,0.27969828248023987,0.3886205852031708,0.01101632509380579
119,2030.0,"right to disconnect: several european countries implement ""right to disconnect"" laws, protecting workers from excessive digital communication outside of working hours.",0.023950792849063873,0.6594679951667786,0.008417250588536263,0.21601161360740662,0.08205325156450272,0.010099120438098907
120,2030.0,"interfaith dialogue flourishes, fostering mutual understanding and respect among diverse religious communities.",0.03167072311043739,0.7956641912460327,0.005758626386523247,0.1110820323228836,0.0511200912296772,0.004704291466623545
121,2030.0,"secularism continues to rise, with an increasing number of europeans identifying as non-religious or atheist.",0.02552851289510727,0.4178837239742279,0.009830310009419918,0.351317822933197,0.19125838577747345,0.004181181080639362
122,2030.0,"religious institutions adapt to modern values, embracing inclusivity and social justice issues.",0.05683115869760513,0.09593947976827621,0.008691450580954552,0.6358607411384583,0.19447700679302216,0.008200250566005707
123,2030.0,"christianity remains the dominant religion, but with a growing number of diverse denominations.",0.0678354799747467,0.087674081325531,0.014457132667303085,0.7208063006401062,0.1043943241238594,0.004832714796066284
124,2030.0,"online religious communities and virtual worship experiences become increasingly popular, reaching wider audiences.",0.008554598316550255,0.1597965657711029,0.0038752988912165165,0.017300350591540337,0.05197460576891899,0.7584985494613647
125,2030.0,europe experiences a resurgence of interest in indigenous spiritual practices and traditions.,0.0035779622849076986,0.9910621643066406,0.0017970313783735037,0.002145742531865835,0.001032790052704513,0.00038422297802753747
126,2030.0,"religious education evolves to emphasize critical thinking, ethics, and comparative religious studies.",0.0071957893669605255,0.9411394000053406,0.0026158532127738,0.018535571172833443,0.02870330773293972,0.0018100281013175845
127,2030.0,"religious extremism declines as a result of increased dialogue, education, and understanding among communities.",0.005198231898248196,0.9724274277687073,0.0016965273534879088,0.011316115967929363,0.00442409235984087,0.004937696736305952
128,2030.0,"faith-based organizations play a prominent role in addressing social issues, including poverty, inequality, and environmental concerns.",0.04143349081277847,0.09173863381147385,0.007505844347178936,0.7267730832099915,0.12506839632987976,0.007480491418391466
129,2030.0,governments implement policies that promote religious tolerance and protect freedom of worship.,0.023495415225625038,0.2191067934036255,0.006197858136147261,0.281692773103714,0.4613497853279114,0.008157418109476566
130,2030.0,"new religious movements emerge, reflecting a diverse and evolving spiritual landscape.",0.031393975019454956,0.7693172097206116,0.008504929021000862,0.09288237988948822,0.07773606479167938,0.02016555145382881
131,2030.0,"religion and science find common ground, promoting collaboration on shared concerns such as climate change and social justice.",0.062432821840047836,0.26479336619377136,0.012984939850866795,0.23970529437065125,0.40954291820526123,0.01054066140204668
132,2030.0,"pilgrimage routes gain popularity, attracting both religious and non-religious travelers seeking cultural experiences and personal growth.",0.05087735876441002,0.1438102126121521,0.007596678100526333,0.10835307091474533,0.6798474788665771,0.009515202604234219
133,2030.0,"religious institutions embrace environmentally sustainable practices, becoming champions of ecological stewardship.",0.051265157759189606,0.15416473150253296,0.014863381162285805,0.457556813955307,0.30628520250320435,0.015864599496126175
134,2030.0,"interfaith marriages and families become more common, fostering greater understanding between religious communities.",0.016432443633675575,0.036092910915613174,0.005892354995012283,0.8946199417114258,0.04317113757133484,0.0037912395782768726
135,2030.0,religious leaders increasingly use social media to engage with followers and spread their messages.,0.9614735841751099,0.01120481826364994,0.001958765322342515,0.01601606421172619,0.0066372486762702465,0.0027095433324575424
136,2030.0,"europe sees a growth in spiritual but not religious individuals, seeking personal growth and self-discovery outside traditional institutions.",0.03060980513691902,0.9168422818183899,0.005191330797970295,0.024124732241034508,0.016914471983909607,0.006317418068647385
137,2030.0,"religious organizations increasingly collaborate on humanitarian efforts, providing aid and support in times of crisis.",0.0016761347651481628,0.9934697151184082,0.0009197467588819563,0.0022471060510724783,0.000898627273272723,0.0007886039093136787
138,2030.0,"faith communities become more ethnically and culturally diverse, reflecting changing demographics and migration patterns.",0.09407909959554672,0.5803238749504089,0.023788733407855034,0.2109038531780243,0.08243443071842194,0.008469954133033752
139,2030.0,"the role of women in religious institutions continues to evolve, with increased participation and leadership opportunities.",0.05959542468190193,0.25430533289909363,0.004963558632880449,0.5611103177070618,0.11462294310331345,0.005402400624006987
140,2030.0,governments and religious institutions collaborate on initiatives to combat religious discrimination and hate crimes.,0.11220590025186539,0.2299000471830368,0.010435757227241993,0.30306997895240784,0.332470178604126,0.011918104253709316
141,2030.0,"religious architecture adapts to contemporary needs, blending traditional designs with modern, eco-friendly materials.",0.1155749186873436,0.15820229053497314,0.013774276711046696,0.641795814037323,0.06450632959604263,0.00614637928083539
